,_id,title,artist,song_id,analysis,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,k_cluster
9451,62307a030d4455201398a9e9,Fools Game,Michael Bolton,0l4S40nqotTBKLcUE7lJsJ,"[  0.129    0.608    0.782    0.       8.       0.188  -11.504    1.
   0.0355]",0.129,0.608,0.782,0.0,8.0,0.188,-11.504,1.0,0.0355,0.0
9452,62307a040d4455201398a9ec,"Where Everybody Knows Your Name (The Theme From ""Cheers"")",Gary Portnoy,12LjKep9F3krZ3FE8lVgUG,[ 0.76    0.493   0.44    0.     10.      0.129  -9.815   1.      0.0264],0.76,0.493,0.44,0.0,10.0,0.129,-9.815,1.0,0.0264,3.0
9453,62307a070d4455201398a9f1,The Salt In My Tears,Martin Briley,7mkH1uCjRViPXrhdOr7MuM,"[ 5.020e-02  6.040e-01  7.480e-01  1.000e-05  9.000e+00  1.470e-01
 -5.243e+00  1.000e+00  3.790e-02]",0.0502,0.604,0.748,1e-05,9.0,0.147,-5.243,1.0,0.0379,0.0
9454,62307a0b0d4455201398a9f7,Save The Overtime (For Me),Gladys Knight And The Pips,1CZMhkwoI5C0NpxAJlaH8t,"[ 1.7700e-02  8.4700e-01  6.2700e-01  1.8400e-03  9.0000e+00  1.0500e-01
 -1.0933e+01  1.0000e+00  3.2600e-02]",0.0177,0.847,0.627,0.00184,9.0,0.105,-10.933,1.0,0.0326,0.0
9455,62307a0e0d4455201398a9fc,Whatever Happened To Old Fashioned Love,B.J. Thomas,5FUG7FHEX0lPsXCaDD0k9J,"[  0.138    0.578    0.392    0.       2.       0.231  -15.551    1.
   0.0298]",0.138,0.578,0.392,0.0,2.0,0.231,-15.551,1.0,0.0298,5.0
9456,62307a220d4455201398aa13,Every Breath You Take,The Police,1JSTJqkT5qHq8MDJnJbRE1,"[ 5.430e-01  8.200e-01  4.520e-01  2.940e-03  1.000e+00  7.140e-02
 -9.796e+00  1.000e+00  3.480e-02]",0.543,0.82,0.452,0.00294,1.0,0.0714,-9.796,1.0,0.0348,4.0
9457,62307a250d4455201398aa18,Wanna Be Startin' Somethin',Michael Jackson,2kulOHR2XY6YDZCWXb38hn,[ 0.0219  0.846   0.922   0.355   6.      0.0623 -4.206   0.      0.0438],0.0219,0.846,0.922,0.355,6.0,0.0623,-4.206,0.0,0.0438,7.0
9458,62307a2e0d4455201398aa24,Baby Jane,Rod Stewart,1wrT33b6HuKlpk9ziscEUY,"[ 1.37e-02  6.41e-01  7.96e-01  1.15e-04  2.00e+00  3.58e-01 -8.56e+00
  0.00e+00  4.07e-02]",0.0137,0.641,0.796,0.000115,2.0,0.358,-8.56,0.0,0.0407,7.0
9459,62307a320d4455201398aa2b,Is There Something I Should Know,Duran Duran,0lJK5ZmN9K4IaEi6QHj5W8,"[ 2.180e-02  5.700e-01  9.670e-01  6.440e-06  7.000e+00  2.850e-01
 -4.956e+00  1.000e+00  7.600e-02]",0.0218,0.57,0.967,6.44e-06,7.0,0.285,-4.956,1.0,0.076,0.0
9460,62307a330d4455201398aa2e,Roll Me Away,Bob Seger & The Silver Bullet Band,3MqgFVRerrpqWHdRopk247,"[ 3.250e-02  5.040e-01  9.060e-01  9.570e-06  0.000e+00  2.700e-01
 -5.376e+00  1.000e+00  4.130e-02]",0.0325,0.504,0.906,9.57e-06,0.0,0.27,-5.376,1.0,0.0413,5.0
9461,62307a350d4455201398aa31,She Works Hard For The Money,Donna Summer,3FlOciKDqFlTMPeC7t92Qy,"[ 4.860e-03  7.580e-01  6.380e-01  1.410e-02  8.000e+00  9.380e-02
 -1.301e+01  0.000e+00  3.780e-02]",0.00486,0.758,0.638,0.0141,8.0,0.0938,-13.01,0.0,0.0378,1.0
9462,62307a370d4455201398aa35,Stand Back,Stevie Nicks,6sleEAnBH0sZMe0pOQNidG,"[ 7.360e-03  6.380e-01  7.830e-01  4.470e-02  1.100e+01  3.810e-02
 -9.455e+00  0.000e+00  4.350e-02]",0.00736,0.638,0.783,0.0447,11.0,0.0381,-9.455,0.0,0.0435,1.0
9463,62307a3e0d4455201398aa40,(Keep Feeling) Fascination,The Human League,0ZfZaT7NByalxa6bct5G67,"[ 3.810e-01  7.110e-01  6.090e-01  1.240e-06  0.000e+00  2.040e-01
 -9.042e+00  1.000e+00  7.640e-02]",0.381,0.711,0.609,1.24e-06,0.0,0.204,-9.042,1.0,0.0764,5.0
9464,62307a400d4455201398aa43,Saved By Zero,The Fixx,3EEJiZZ8b3Ke2bK0ylgvlh,"[ 2.0400e-02  7.4200e-01  6.3200e-01  1.6500e-03  1.1000e+01  8.5300e-02
 -1.2054e+01  0.0000e+00  3.1700e-02]",0.0204,0.742,0.632,0.00165,11.0,0.0853,-12.054,0.0,0.0317,1.0
9465,62307a450d4455201398aa49,Hot Girls In Love,Loverboy,1pB5Y2BPLez1J49KKKewUE,"[ 6.5800e-03  4.9500e-01  7.7200e-01  6.2700e-06  9.0000e+00  1.8200e-01
 -1.1164e+01  1.0000e+00  5.3500e-02]",0.00658,0.495,0.772,6.27e-06,9.0,0.182,-11.164,1.0,0.0535,0.0
9466,62307a470d4455201398aa4c,Stop In The Name Of Love,The Hollies,5VnwDH81lLhYtaLpe4P0nt,"[ 4.940e-01  7.060e-01  6.740e-01  3.840e-06  9.000e+00  5.820e-02
 -9.096e+00  1.000e+00  2.920e-02]",0.494,0.706,0.674,3.84e-06,9.0,0.0582,-9.096,1.0,0.0292,3.0
9467,62307a490d4455201398aa4f,Cuts Like A Knife,Bryan Adams,5oZ2YnJxTXl7CdJJKehPHR,"[ 1.7900e-02  4.6900e-01  4.6400e-01  2.8700e-06  7.0000e+00  5.7700e-01
 -1.7281e+01  1.0000e+00  2.6300e-02]",0.0179,0.469,0.464,2.87e-06,7.0,0.577,-17.281,1.0,0.0263,0.0
9468,62307a4c0d4455201398aa54,I.o.u.,Lee Greenwood,3dXSVFWK1s0PgtMrAifdDd,"[  0.633    0.345    0.12     0.       7.       0.13   -21.079    1.
   0.0344]",0.633,0.345,0.12,0.0,7.0,0.13,-21.079,1.0,0.0344,3.0
9469,62307a4d0d4455201398aa57,China Girl,David Bowie,5Ei9o2fHEnfHb84YrPuz4v,[ 0.039   0.651   0.699   0.0659  4.      0.124  -7.867   0.      0.0277],0.039,0.651,0.699,0.0659,4.0,0.124,-7.867,0.0,0.0277,7.0
9470,62307a4f0d4455201398aa5b,Maniac,Michael Sembello,0QKfiqpEU4h9ycPSzIFwYe,"[ 8.9100e-02  6.1700e-01  5.3300e-01  4.0400e-06  3.0000e+00  4.1500e-02
 -1.1516e+01  0.0000e+00  6.5100e-02]",0.0891,0.617,0.533,4.04e-06,3.0,0.0415,-11.516,0.0,0.0651,7.0
9471,62307a500d4455201398aa5e,Take Me To Heart,Quarterflash,4XcUFQNTiX4IHmA4K51snP,"[ 2.6300e-01  6.8900e-01  4.9700e-01  5.6000e-06  2.0000e+00  2.1800e-01
 -1.4377e+01  1.0000e+00  3.1900e-02]",0.263,0.689,0.497,5.6e-06,2.0,0.218,-14.377,1.0,0.0319,5.0
9472,62307a520d4455201398aa62,Rock Of Ages,Def Leppard,2AmEv442DGwSxMGZ9XEvBA,"[ 8.020e-03  7.060e-01  7.850e-01  3.190e-02  1.100e+01  1.950e-01
 -7.666e+00  0.000e+00  4.100e-02]",0.00802,0.706,0.785,0.0319,11.0,0.195,-7.666,0.0,0.041,1.0
9473,62307a550d4455201398aa67,Love Never Fails,Greg Kihn Band,3iw9cUcnKKboLyUEsBlRwP,[ 0.488  0.783  0.654  0.468  2.     0.113 -5.246  1.     0.044],0.488,0.783,0.654,0.468,2.0,0.113,-5.246,1.0,0.044,2.0
9474,62307a570d4455201398aa6b,China,Red Rockers,2ws33FRyUcuvDnNgz5VfwZ,"[ 1.72e-03  4.32e-01  7.28e-01  1.90e-05  2.00e+00  2.53e-01 -7.19e+00
  1.00e+00  4.10e-02]",0.00172,0.432,0.728,1.9e-05,2.0,0.253,-7.19,1.0,0.041,5.0
9475,62307a5a0d4455201398aa70,The Metro,Berlin,3Mp0s4jN8X7J74Qt6sgDXl,"[ 1.700e-03  4.900e-01  4.840e-01  8.930e-05  7.000e+00  3.980e-02
 -1.835e+01  1.000e+00  3.590e-02]",0.0017,0.49,0.484,8.93e-05,7.0,0.0398,-18.35,1.0,0.0359,0.0
9476,62307a5f0d4455201398aa78,Space Age Whiz Kids,Joe Walsh,0jgcFIVpI36Q1ieSlAXFv1,"[ 2.4300e-01  7.2600e-01  4.9600e-01  1.6100e-04  1.0000e+00  6.6600e-01
 -1.4549e+01  1.0000e+00  5.6000e-02]",0.243,0.726,0.496,0.000161,1.0,0.666,-14.549,1.0,0.056,5.0
9477,62307a630d4455201398aa7e,Drop The Pilot,Joan Armatrading,72YATNrv9D0QIVgOURyTFg,"[ 3.4900e-02  6.7200e-01  4.8800e-01  4.3200e-06  1.0000e+00  1.3100e-01
 -1.5441e+01  1.0000e+00  3.4900e-02]",0.0349,0.672,0.488,4.32e-06,1.0,0.131,-15.441,1.0,0.0349,5.0
9478,62307a650d4455201398aa81,Love Is The Key,Maze Featuring Frankie Beverly,4OtmGKpBsCJF6HG0xX9tgw,"[ 1.570e-01  8.170e-01  8.570e-01  6.640e-05  9.000e+00  6.600e-01
 -5.302e+00  0.000e+00  5.190e-02]",0.157,0.817,0.857,6.64e-05,9.0,0.66,-5.302,0.0,0.0519,1.0
9479,62307a660d4455201398aa84,Europa And The Pirate Twins,Thomas Dolby,5wMd1Bpd8NOSlWGWCNvLuL,"[ 1.140e-02  5.660e-01  7.160e-01  1.350e-02  0.000e+00  2.520e-01
 -1.242e+01  1.000e+00  3.220e-02]",0.0114,0.566,0.716,0.0135,0.0,0.252,-12.42,1.0,0.0322,5.0
9480,62307a680d4455201398aa87,The Border,America,0KOx52pq6SvTtwmT6FY4bm,[ 0.051  0.669  0.812  0.     0.     0.31  -8.498  0.     0.032],0.051,0.669,0.812,0.0,0.0,0.31,-8.498,0.0,0.032,7.0
9481,62307a690d4455201398aa8a,Solid Rock,Goanna,18PsAoBaEHQZRUxigLP8QJ,"[ 6.990e-03  5.520e-01  7.410e-01  1.330e-03  9.000e+00  3.170e-02
 -7.388e+00  0.000e+00  4.760e-02]",0.00699,0.552,0.741,0.00133,9.0,0.0317,-7.388,0.0,0.0476,1.0
9482,62307a6a0d4455201398aa8d,Don't Make Me Do It,Patrick Simmons,4fsXdci4h7RUH7ohZwFwCB,"[ 2.200e-02  6.560e-01  7.300e-01  3.220e-03  4.000e+00  1.350e-01
 -6.607e+00  1.000e+00  4.100e-02]",0.022,0.656,0.73,0.00322,4.0,0.135,-6.607,1.0,0.041,5.0
9483,62307a6e0d4455201398aa94,Never Tell An Angel (When Your Heart's On Fire),The Stompers,5BaqFq4fHUlTDuXQwMbIqX,"[ 6.530e-02  6.190e-01  6.810e-01  4.690e-06  0.000e+00  3.870e-01
 -9.257e+00  1.000e+00  5.030e-02]",0.0653,0.619,0.681,4.69e-06,0.0,0.387,-9.257,1.0,0.0503,5.0
9484,62307a700d4455201398aa97,Hold Me 'til The Mornin' Comes,Paul Anka,0JDYhTLGsAiSzAmNHQ30rG,[ 0.515   0.582   0.413   0.      1.      0.0638 -9.392   1.      0.0314],0.515,0.582,0.413,0.0,1.0,0.0638,-9.392,1.0,0.0314,4.0
9485,62307a720d4455201398aa9b,Juicy Fruit,Mtume,2hn1lerQkPC6fOI0QFjr8r,[ 0.15    0.88    0.527   0.0447  4.      0.0288 -8.122   1.      0.133 ],0.15,0.88,0.527,0.0447,4.0,0.0288,-8.122,1.0,0.133,5.0
9486,62307a750d4455201398aaa0,Stand By,Roman Holliday,63JdgRklR9MJyZiEQKXkRd,[ 0.371  0.608  0.884  0.     2.     0.353 -6.219  1.     0.127],0.371,0.608,0.884,0.0,2.0,0.353,-6.219,1.0,0.127,5.0
9487,62307a780d4455201398aaa5,The Celtic Soul Brothers,Dexys Midnight Runners,6K9wIZpz2D8xNt7jPURm54,"[ 3.850e-02  6.100e-01  6.910e-01  3.480e-06  2.000e+00  1.770e-01
 -6.741e+00  1.000e+00  9.720e-02]",0.0385,0.61,0.691,3.48e-06,2.0,0.177,-6.741,1.0,0.0972,5.0
9488,62307a7a0d4455201398aaa9,Keep It Confidential,Nona Hendryx,0k7AXjrp5rb0IzI1vLc49w,"[ 1.210e-01  7.810e-01  6.220e-01  1.980e-06  1.100e+01  6.770e-02
 -9.753e+00  0.000e+00  7.360e-02]",0.121,0.781,0.622,1.98e-06,11.0,0.0677,-9.753,0.0,0.0736,1.0
9489,62307a910d4455201398aac4,It's A Mistake,Men At Work,1ArdfXwdvwzapms9p1wxEb,"[ 2.320e-01  7.000e-01  6.180e-01  2.650e-05  1.100e+01  7.200e-02
 -4.593e+00  1.000e+00  2.610e-02]",0.232,0.7,0.618,2.65e-05,11.0,0.072,-4.593,1.0,0.0261,0.0
9490,62307a960d4455201398aacb,Rock 'n' Roll Is King,Electric Light Orchestra,6s30tYL0EJbROLV4Yzsw0D,[ 0.356   0.401   0.881   0.      9.      0.165  -6.089   1.      0.0923],0.356,0.401,0.881,0.0,9.0,0.165,-6.089,1.0,0.0923,0.0
9491,62307a9a0d4455201398aad2,I'll Tumble 4 Ya,Culture Club,2QaTacWkV0bC68QYNCI3k6,"[  0.249    0.825    0.759    0.       7.       0.348  -13.983    1.
   0.0769]",0.249,0.825,0.759,0.0,7.0,0.348,-13.983,1.0,0.0769,0.0
9492,62307a9f0d4455201398aad9,Lawyers In Love,Jackson Browne,26lCNg8WekUoDbLhEbUyXZ,"[ 2.860e-02  5.220e-01  7.400e-01  1.260e-03  9.000e+00  1.450e-01
 -6.496e+00  1.000e+00  2.840e-02]",0.0286,0.522,0.74,0.00126,9.0,0.145,-6.496,1.0,0.0284,0.0
9493,62307aa10d4455201398aadd,Puttin' On The Ritz,Taco,1taGkdO3DQsNRIQrarhVvc,"[ 1.5200e-01  7.9800e-01  2.9200e-01  1.0100e-03  0.0000e+00  1.8500e-01
 -1.7112e+01  1.0000e+00  7.7700e-02]",0.152,0.798,0.292,0.00101,0.0,0.185,-17.112,1.0,0.0777,5.0
9494,62307aa20d4455201398aae0,Pieces Of Ice,Diana Ross,4L7asjKaSIdw972341v1sg,[ 0.141   0.865   0.601   0.0705  7.      0.0808 -9.718   0.      0.0471],0.141,0.865,0.601,0.0705,7.0,0.0808,-9.718,0.0,0.0471,1.0
9495,62307aa50d4455201398aae5,After The Fall,Journey,0PEnPV6UkHvvydYjXDqkNM,"[ 1.440e-02  4.760e-01  8.860e-01  7.470e-06  9.000e+00  1.200e-01
 -4.978e+00  0.000e+00  5.300e-02]",0.0144,0.476,0.886,7.47e-06,9.0,0.12,-4.978,0.0,0.053,1.0
9496,62307aa90d4455201398aaeb,It's Inevitable,Charlie,4Tp9AtlLtV0aNagtUqTz4s,"[ 9.5400e-03  6.6300e-01  7.0000e-01  0.0000e+00  2.0000e+00  8.8800e-02
 -1.0566e+01  1.0000e+00  4.1900e-02]",0.00954,0.663,0.7,0.0,2.0,0.0888,-10.566,1.0,0.0419,5.0
9497,62307aad0d4455201398aaf2,Human Touch,Rick Springfield,5nz0LSETzRK9kOWN1L4grQ,"[ 3.980e-02  7.060e-01  8.820e-01  4.350e-06  2.000e+00  4.900e-02
 -5.728e+00  1.000e+00  7.140e-02]",0.0398,0.706,0.882,4.35e-06,2.0,0.049,-5.728,1.0,0.0714,5.0
9498,62307aae0d4455201398aaf5,All Time High,Rita Coolidge,0tc4WGABkHQKt8X5MgFI8O,"[ 2.530e-01  4.890e-01  4.810e-01  1.520e-04  3.000e+00  2.590e-01
 -8.992e+00  0.000e+00  3.210e-02]",0.253,0.489,0.481,0.000152,3.0,0.259,-8.992,0.0,0.0321,7.0
9499,62307ab00d4455201398aaf8,Fake Friends,Joan Jett & the Blackhearts,5kvMLw3iuA2dHH7FLFDgsM,[ 0.0659  0.492   0.834   0.      4.      0.117  -6.784   1.      0.112 ],0.0659,0.492,0.834,0.0,4.0,0.117,-6.784,1.0,0.112,5.0
9500,62307ab20d4455201398aafd,Dead Giveaway,Shalamar,0iR5u87eNaxH9VQXQLQ7Db,"[ 5.170e-02  6.510e-01  8.660e-01  5.950e-05  0.000e+00  1.210e-01
 -9.069e+00  1.000e+00  3.170e-02]",0.0517,0.651,0.866,5.95e-05,0.0,0.121,-9.069,1.0,0.0317,5.0
9501,62307ab40d4455201398ab01,The Safety Dance,Men Without Hats,2IqPRjJAcLvPqAEbnB2VJz,"[ 4.360e-02  7.650e-01  8.240e-01  2.750e-05  0.000e+00  1.600e-01
 -6.354e+00  1.000e+00  3.860e-02]",0.0436,0.765,0.824,2.75e-05,0.0,0.16,-6.354,1.0,0.0386,5.0
9502,62307ab60d4455201398ab04,How Am I Supposed To Live Without You,Laura Branigan,5GzyRXMbtyoN8A4lgYicTP,"[ 8.13e-01  5.59e-01  4.69e-01  8.33e-05  1.00e+01  1.34e-01 -8.26e+00
  1.00e+00  3.55e-02]",0.813,0.559,0.469,8.33e-05,10.0,0.134,-8.26,1.0,0.0355,3.0
9503,62307abb0d4455201398ab0c,Do You Compute?,Donnie Iris,5kOy9p5jcHe5j2LWgXbRgj,"[ 1.200e-03  6.500e-01  4.910e-01  1.460e-01  1.000e+00  4.250e-02
 -9.872e+00  0.000e+00  3.380e-02]",0.0012,0.65,0.491,0.146,1.0,0.0425,-9.872,0.0,0.0338,7.0
9504,62307ac10d4455201398ab14,Total Eclipse Of The Heart,Bonnie Tyler,7wuJGgpTNzbUyn26IOY6rj,[ 0.145   0.431   0.723   0.      8.      0.374  -5.887   1.      0.0568],0.145,0.431,0.723,0.0,8.0,0.374,-5.887,1.0,0.0568,0.0
9505,62307ac30d4455201398ab19,West Coast Summer Nights,Tony Carey,0Z0TdhMStXKhP7JmiYfKNw,"[ 3.3400e-02  6.4900e-01  8.2900e-01  1.5600e-05  0.0000e+00  9.6600e-02
 -1.0663e+01  1.0000e+00  2.8300e-02]",0.0334,0.649,0.829,1.56e-05,0.0,0.0966,-10.663,1.0,0.0283,5.0
9506,62307ac60d4455201398ab1d,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,7JOyY9GA3P2Evx50oetDKb,"[ 8.0300e-01  4.8200e-01  2.1100e-01  1.3600e-05  3.0000e+00  1.5400e-01
 -1.4518e+01  1.0000e+00  3.1800e-02]",0.803,0.482,0.211,1.36e-05,3.0,0.154,-14.518,1.0,0.0318,4.0
9507,62307ac70d4455201398ab20,Who's Behind The Door?,Zebra,3ma8nGkUmml82cT5j4lQQM,[ 0.427   0.265   0.788   0.0628  2.      0.966  -7.923   1.      0.039 ],0.427,0.265,0.788,0.0628,2.0,0.966,-7.923,1.0,0.039,5.0
9508,62307ac80d4455201398ab23,Waiting For Your Love,Toto,1CP967dCzbdR2RMejYyPFz,"[ 1.0800e-01  7.3300e-01  3.7200e-01  1.4500e-06  8.0000e+00  9.6000e-02
 -1.7274e+01  1.0000e+00  3.6900e-02]",0.108,0.733,0.372,1.45e-06,8.0,0.096,-17.274,1.0,0.0369,0.0
9509,62307ac90d4455201398ab26,Shy Boy (Don't It Make You Feel Good),Bananarama,4dCtQho9YpvVVmOAcegcs1,"[ 5.7600e-03  6.7100e-01  6.3500e-01  8.6600e-01  7.0000e+00  9.3900e-02
 -1.1377e+01  1.0000e+00  4.3400e-02]",0.00576,0.671,0.635,0.866,7.0,0.0939,-11.377,1.0,0.0434,2.0
9510,62307acd0d4455201398ab2c,Til You And Your Lover Are Lovers Again,Engelbert Humperdinck,79kSICGWZBR9LPf70HqN6N,"[ 6.7900e-01  2.8700e-01  4.0000e-01  8.7900e-05  6.0000e+00  1.6600e-01
 -1.0544e+01  1.0000e+00  3.0300e-02]",0.679,0.287,0.4,8.79e-05,6.0,0.166,-10.544,1.0,0.0303,3.0
9511,62307ace0d4455201398ab2f,Legal Tender,The B-52s,0H949NmTv9xUgMiJpls5f7,"[ 2.48e-02  7.56e-01  6.75e-01  1.08e-03  1.10e+01  7.14e-02 -7.73e+00
  1.00e+00  4.78e-02]",0.0248,0.756,0.675,0.00108,11.0,0.0714,-7.73,1.0,0.0478,0.0
9512,62307ad00d4455201398ab32,Don't You Get So Mad,Jeffrey Osborne,3TMzIOvIUDFKmHVx4cP0x2,[  0.184   0.758   0.505   0.     10.      0.128 -11.929   0.      0.04 ],0.184,0.758,0.505,0.0,10.0,0.128,-11.929,0.0,0.04,1.0
9513,62307ad10d4455201398ab35,Don't Change,INXS,6ck0CGe9BN9gW5oMmzbhs9,"[ 2.520e-04  2.760e-01  8.830e-01  4.620e-01  9.000e+00  9.730e-02
 -5.625e+00  1.000e+00  4.460e-02]",0.000252,0.276,0.883,0.462,9.0,0.0973,-5.625,1.0,0.0446,0.0
9514,62307ad50d4455201398ab3c,When You Were Mine,Mitch Ryder,5giLynsakhbrG39FuubvPh,"[ 1.770e-01  5.110e-01  8.240e-01  2.920e-03  1.100e+01  9.500e-01
 -4.989e+00  1.000e+00  5.290e-02]",0.177,0.511,0.824,0.00292,11.0,0.95,-4.989,1.0,0.0529,0.0
9515,62307ae80d4455201398ab52,Human Nature,Michael Jackson,35lAjvsvS9k9HHuP1fjDT8,"[ 5.4100e-01  6.2400e-01  5.1200e-01  4.7800e-03  2.0000e+00  2.6000e-01
 -1.0041e+01  1.0000e+00  2.9700e-02]",0.541,0.624,0.512,0.00478,2.0,0.26,-10.041,1.0,0.0297,4.0
9516,62307aee0d4455201398ab5b,Tell Her About It,Billy Joel,6kCJMxv445L2okuTiou1fR,"[ 7.770e-03  5.650e-01  8.940e-01  0.000e+00  8.000e+00  4.900e-01
 -5.241e+00  1.000e+00  1.750e-01]",0.00777,0.565,0.894,0.0,8.0,0.49,-5.241,1.0,0.175,0.0
9517,62307af00d4455201398ab5e,Don't Cry,Asia,3rZLNPadgHyZ2ST4UgrsI1,"[ 2.000e-01  3.630e-01  8.670e-01  1.150e-06  0.000e+00  1.340e-01
 -8.635e+00  1.000e+00  5.630e-02]",0.2,0.363,0.867,1.15e-06,0.0,0.134,-8.635,1.0,0.0563,5.0
9518,62307af70d4455201398ab69,Making Love Out Of Nothing At All,Air Supply,01MXkFA8sL7at6txavDErt,"[ 2.020e-01  3.880e-01  7.200e-01  2.880e-04  7.000e+00  2.830e-01
 -5.541e+00  1.000e+00  3.300e-02]",0.202,0.388,0.72,0.000288,7.0,0.283,-5.541,1.0,0.033,0.0
9519,62307af90d4455201398ab6d,(she's) Sexy + 17,Stray Cats,5x5FUXjs53WbPuTwT6WD8d,"[ 8.310e-03  5.250e-01  9.310e-01  0.000e+00  9.000e+00  1.060e-01
 -5.593e+00  1.000e+00  5.830e-02]",0.00831,0.525,0.931,0.0,9.0,0.106,-5.593,1.0,0.0583,0.0
9520,62307afb0d4455201398ab71,Far From Over,Frank Stallone,0mbImplrU76kIvd52GlNbt,"[ 3.8000e-02  5.2800e-01  7.0000e-01  1.9000e-03  0.0000e+00  2.1700e-01
 -1.3157e+01  1.0000e+00  3.4600e-02]",0.038,0.528,0.7,0.0019,0.0,0.217,-13.157,1.0,0.0346,5.0
9521,62307aff0d4455201398ab77,Kiss The Bride,Elton John,5xQkkHYbgJ2VegCrRUCvcS,[ 0.139  0.678  0.856  0.031  0.     0.134 -6.296  1.     0.079],0.139,0.678,0.856,0.031,0.0,0.134,-6.296,1.0,0.079,5.0
9522,62307b010d4455201398ab7b,True,Spandau Ballet,0CsM8VGDi38kusMv3pxyj1,[ 0.459   0.742   0.533   0.148   0.      0.064  -9.098   1.      0.0288],0.459,0.742,0.533,0.148,0.0,0.064,-9.098,1.0,0.0288,4.0
9523,62307b020d4455201398ab7e,You're Driving Me Out Of My Mind,Little River Band,4LfWMwJSjyVj0kPJHecc69,"[ 2.07e-02  6.33e-01  7.27e-01  1.11e-04  0.00e+00  2.65e-01 -7.69e+00
  1.00e+00  2.65e-02]",0.0207,0.633,0.727,0.000111,0.0,0.265,-7.69,1.0,0.0265,5.0
9524,62307b030d4455201398ab81,Lady Love Me (One More Time),George Benson,52QRIheaefNCUA4HdEGpAo,[ 0.107   0.673   0.722   0.      6.      0.305  -8.536   0.      0.0309],0.107,0.673,0.722,0.0,6.0,0.305,-8.536,0.0,0.0309,7.0
9525,62307b0a0d4455201398ab8b,Tip Of My Tongue,The Tubes,1KFtAflpmsLfdBMoI5Lc43,"[ 8.470e-02  6.880e-01  8.520e-01  3.060e-04  1.100e+01  4.460e-01
 -6.737e+00  1.000e+00  6.940e-02]",0.0847,0.688,0.852,0.000306,11.0,0.446,-6.737,1.0,0.0694,0.0
9526,62307b0c0d4455201398ab8f,Burning Down The House,Talking Heads,2VNfJpwdEQBLyXajaa6LWT,"[ 6.4400e-03  7.7900e-01  8.7000e-01  1.0700e-02  5.0000e+00  3.9900e-02
 -1.3141e+01  0.0000e+00  5.7400e-02]",0.00644,0.779,0.87,0.0107,5.0,0.0399,-13.141,0.0,0.0574,7.0
9527,62307b0d0d4455201398ab92,Big Log,Robert Plant,7257drAN3eTtaaUUPw95B3,"[ 3.590e-01  5.540e-01  6.390e-01  2.740e-03  9.000e+00  2.050e-01
 -7.163e+00  0.000e+00  2.780e-02]",0.359,0.554,0.639,0.00274,9.0,0.205,-7.163,0.0,0.0278,1.0
9528,62307b0f0d4455201398ab95,Cold Blooded,Rick James,7LHfhusSfulgzuiMg7e3Cz,[ 0.0172  0.939   0.487   0.0124 10.      0.05   -7.641   0.      0.153 ],0.0172,0.939,0.487,0.0124,10.0,0.05,-7.641,0.0,0.153,1.0
9529,62307b100d4455201398ab98,Sharp Dressed Man,ZZ Top,1UBQ5GK8JaQjm5VbkBZY66,"[ 3.590e-04  6.010e-01  8.590e-01  1.240e-03  5.000e+00  8.710e-02
 -5.263e+00  1.000e+00  2.760e-02]",0.000359,0.601,0.859,0.00124,5.0,0.0871,-5.263,1.0,0.0276,0.0
9530,62307b140d4455201398ab9f,How Can I Refuse,Heart,2EPOoZCvCYGfl5HqhXLpn6,"[ 1.8200e-02  6.6400e-01  5.6900e-01  1.4100e-05  4.0000e+00  9.5100e-02
 -1.0427e+01  1.0000e+00  3.2500e-02]",0.0182,0.664,0.569,1.41e-05,4.0,0.0951,-10.427,1.0,0.0325,5.0
9531,62307b160d4455201398aba2,High Time,Styx,3L6QNpfmdYuIG1ey3RqMDb,"[  0.0765   0.685    0.506    0.       1.       0.108  -12.09     1.
   0.0389]",0.0765,0.685,0.506,0.0,1.0,0.108,-12.09,1.0,0.0389,5.0
9532,62307b170d4455201398aba5,Get It Right,Aretha Franklin,1zaigPe4NB94tc4CRshK46,"[ 4.860e-02  7.580e-01  8.290e-01  1.600e-06  1.000e+00  3.170e-02
 -6.622e+00  1.000e+00  1.740e-01]",0.0486,0.758,0.829,1.6e-06,1.0,0.0317,-6.622,1.0,0.174,5.0
9533,62307b1a0d4455201398abaa,Telefone (long Distance Love Affair),Sheena Easton,6pzQvHHygI4kYpk2xFIXEo,"[ 2.460e-01  8.440e-01  6.830e-01  2.370e-06  9.000e+00  1.090e-01
 -4.292e+00  1.000e+00  8.830e-02]",0.246,0.844,0.683,2.37e-06,9.0,0.109,-4.292,1.0,0.0883,0.0
9534,62307b1b0d4455201398abad,Someone Belonging To Someone,Bee Gees,4zEpjAzlm1iTocJFbfLePE,"[ 7.3000e-01  7.0200e-01  2.0500e-01  2.6800e-06  1.0000e+01  2.3500e-01
 -2.0297e+01  0.0000e+00  3.8800e-02]",0.73,0.702,0.205,2.68e-06,10.0,0.235,-20.297,0.0,0.0388,6.0
9535,62307b1c0d4455201398abb0,I Don't Wanna Dance,Eddy Grant,5aHyVyK6DRYrWKzZD62vVn,[ 0.64    0.941   0.377   0.      6.      0.284  -9.078   1.      0.0467],0.64,0.941,0.377,0.0,6.0,0.284,-9.078,1.0,0.0467,3.0
